# Start timestamp: 1764597025029
# Start time: 01.12.2025 14:50:25.029
# Duration: 01:51.971
# Sensor insoles: Left SN12868, Right SN12869
# Size: 6
# Recording type: normal
# Name: jsing112-04
# Notes: 
# Tag: 
# time	left pressure 1[N/cm²]	left pressure 2[N/cm²]	left pressure 3[N/cm²]	left pressure 4[N/cm²]	left pressure 5[N/cm²]	left pressure 6[N/cm²]	left pressure 7[N/cm²]	left pressure 8[N/cm²]	left pressure 9[N/cm²]	left pressure 10[N/cm²]	left pressure 11[N/cm²]	left pressure 12[N/cm²]	left pressure 13[N/cm²]	left pressure 14[N/cm²]	left pressure 15[N/cm²]	left pressure 16[N/cm²]	left acceleration X[g]	left acceleration Y[g]	left acceleration Z[g]	left angular X[dps]	left angular Y[dps]	left angular Z[dps]	left total force[N]	left center of pressure X[-0.5...+0.5]	left center of pressure Y[-0.5...+0.5]	right pressure 1[N/cm²]	right pressure 2[N/cm²]	right pressure 3[N/cm²]	right pressure 4[N/cm²]	right pressure 5[N/cm²]	right pressure 6[N/cm²]	right pressure 7[N/cm²]	right pressure 8[N/cm²]	right pressure 9[N/cm²]	right pressure 10[N/cm²]	right pressure 11[N/cm²]	right pressure 12[N/cm²]	right pressure 13[N/cm²]	right pressure 14[N/cm²]	right pressure 15[N/cm²]	right pressure 16[N/cm²]	right acceleration X[g]	right acceleration Y[g]	right acceleration Z[g]	right angular X[dps]	right angular Y[dps]	right angular Z[dps]	right total force[N]	right center of pressure X[-0.5...+0.5]	right center of pressure Y[-0.5...+0.5]
17.12	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.50	0.25	0.75	0.75	0.25	0.50	1.75	0.50	0.25	-3.492188	-1.760254	-1.553223	31.710001	-97.019997	-179.479996	64.00	0.251089	-0.043719	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.688477	-0.864258	2.043945	-133.139999	317.380005	39.060001	0.00	0.000000	0.000000
17.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.75	1.00	0.25	0.25	1.00	0.25	0.00	-3.370605	-0.905273	-2.821777	-16.379999	-75.809998	-157.289993	41.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.460449	-1.012207	2.081055	-147.699997	327.110016	36.470001	0.00	0.000000	0.000000
17.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.25	0.50	0.50	0.25	0.25	1.00	0.25	0.00	-2.514160	0.432617	-1.856934	-28.490000	29.680000	-129.779999	37.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	-0.197754	-0.996582	2.121094	-164.360001	332.220001	28.350000	3.00	0.000000	0.000000
17.15	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.25	0.50	0.50	0.25	0.25	0.75	0.00	0.00	-2.262207	0.459473	-1.286621	-17.360001	53.200001	-115.150002	31.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.040039	-0.962402	2.218262	-174.789993	328.369995	23.030001	3.00	0.000000	0.000000
17.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.50	0.25	0.00	0.00	0.00	0.00	-1.844238	0.122070	-0.349609	-25.270000	82.739998	-73.290001	14.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.393066	-0.915527	2.239258	-177.100006	316.679993	20.440001	3.00	0.000000	0.000000
17.17	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.50	0.50	0.25	0.25	0.00	0.00	0.00	-1.263184	-0.173828	0.171875	-77.840004	104.300003	-5.670000	21.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	1.020996	-0.982422	2.008301	-179.619995	301.980011	18.410000	6.00	0.000000	0.000000
17.18	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.25	0.75	0.00	0.25	0.00	0.00	0.00	-0.969238	-0.829102	0.155762	-128.380005	139.720001	12.530000	18.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	1.293457	-0.711426	1.916016	-195.440002	271.809998	2.520000	3.00	0.000000	0.000000
17.19	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.75	0.00	0.00	0.00	0.00	0.00	-0.465332	-0.972656	0.395020	-165.619995	184.240005	-1.540000	13.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.480957	-0.526367	1.824219	-176.259995	251.509995	-9.240000	0.00	0.000000	0.000000
17.20	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.035645	-0.633301	1.259766	-143.360001	203.419998	-34.509998	16.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	1.564941	-0.627930	1.797852	-152.949997	228.059998	-21.770000	3.00	0.000000	0.000000
17.21	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.25	1.00	0.00	0.00	0.00	0.00	0.00	0.456543	-0.656250	2.253418	-74.269997	167.720001	-76.160004	18.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	1.846191	-0.440430	1.754395	-150.080002	203.419998	-33.180000	3.00	0.000000	0.000000
17.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	1.00	0.00	0.00	0.00	0.00	0.00	0.603516	-1.214844	2.582520	-39.689999	50.259998	-146.580002	14.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.962891	0.066406	1.731934	-144.270004	177.380005	-35.840000	0.00	0.000000	0.000000
17.23	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.25	1.00	0.00	0.00	0.00	0.00	0.00	0.839355	-1.114746	1.736816	-32.130001	-5.180000	-194.460007	18.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.899902	0.434082	1.778809	-118.650002	141.539993	-26.530001	0.00	0.000000	0.000000
17.24	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.50	1.25	0.00	0.00	0.00	0.00	0.00	0.960449	-1.025391	1.586914	-16.940001	-29.889999	-237.860001	24.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.479492	0.819824	1.582520	-94.849998	73.779999	9.170000	0.00	0.000000	0.000000
17.25	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.25	0.75	0.00	0.00	0.00	0.00	0.00	1.086914	-0.804199	1.866211	-2.030000	-47.250000	-262.779999	16.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.196777	1.025879	1.209473	-96.040001	34.580002	51.520000	0.00	0.000000	0.000000
17.26	0.00	0.25	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.25	0.50	0.00	0.25	0.00	0.00	0.00	1.222656	-0.573730	2.286133	-3.150000	-86.800003	-263.899994	18.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.981445	1.094238	0.735352	-103.529999	16.660000	97.650002	0.00	0.000000	0.000000
17.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.50	0.00	0.25	0.00	0.00	0.00	1.200684	-0.482422	2.256836	-37.730000	-141.820007	-245.350006	11.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.757812	0.758789	0.451660	-114.449997	24.010000	133.910004	0.00	0.000000	0.000000
17.28	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	1.243652	-0.291992	1.698242	-87.360001	-179.690002	-214.270004	9.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.661621	0.532227	0.415039	-124.389999	35.840000	150.990005	3.00	0.000000	0.000000
17.29																										0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	0.00	0.00	0.00	0.00	0.406250	0.024902	0.491699	-134.259995	52.360001	147.699997	9.00	0.000000	0.000000
17.30	0.25	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	1.449219	0.278320	1.012695	-131.320007	-172.690002	-155.259995	11.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.212891	-0.283203	0.668945	-133.630005	53.760002	121.379997	11.00	0.000000	0.000000
17.31	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.25	0.00	0.00	0.00	0.00	0.00	1.492676	0.416504	1.119629	-133.210007	-154.350006	-108.779999	8.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.75	0.00	0.00	0.00	7.75	1.25	0.00	0.551758	0.015625	2.087402	-74.550003	-19.320000	85.959999	117.00	0.366644	0.115867
17.32	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.459961	0.473145	1.670898	-134.889999	-150.850006	-53.340000	6.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	6.50	0.50	0.00	0.00	15.75	4.75	0.50	2.513672	1.505371	2.402832	-115.360001	-84.279999	88.620003	290.00	0.360185	0.091687
17.33	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.393555	0.361816	1.956055	-138.180008	-174.300003	6.230000	6.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	1.00	12.25	1.25	0.00	0.00	27.25	7.25	4.00	1.185059	2.618652	4.739258	-167.440002	-226.169998	149.589996	532.00	0.352920	0.080661
17.34	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.812012	-0.236816	1.514160	-145.460007	-210.419998	93.660004	5.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	5.00	22.75	4.25	0.50	0.50	35.50	9.25	5.75	0.588867	2.392578	2.250000	-160.930008	-324.450012	193.830002	863.00	0.330832	0.077454
17.35	0.75	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.666504	-0.357422	1.420410	-143.850006	-209.580002	95.129997	14.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.25	8.75	33.75	6.25	0.75	1.00	37.50	8.75	5.25	-6.459961	0.401855	7.528320	140.559998	-602.770020	221.410004	1090.00	0.312256	0.080661
17.36	0.50	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	0.385742	-0.525879	1.432129	-132.300003	-192.990005	68.529999	14.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.25	9.00	35.50	6.75	0.50	1.50	36.00	8.00	3.50	-0.823730	-1.244629	-0.737305	32.340000	-642.669983	177.800003	1088.00	0.307481	0.082413
17.37	0.50	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	0.172363	-0.429688	1.910156	-118.860001	-186.059998	34.020000	16.00	0.000000	0.000000	0.25	0.25	0.00	0.00	0.00	0.00	0.25	0.75	8.00	33.75	7.25	0.50	2.25	34.75	7.50	2.75	-0.476074	0.470703	1.353516	136.710007	-594.929993	70.419998	1054.00	0.300874	0.072061
17.38	0.75	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	-0.166504	0.014160	2.142578	-104.930000	-200.130005	2.380000	17.00	0.000000	0.000000	0.75	0.75	0.25	0.00	0.00	0.00	0.00	1.25	6.75	31.50	7.25	0.50	3.75	32.25	8.50	2.75	-0.373047	0.331055	1.076172	118.300003	-560.700012	11.830000	1031.00	0.289322	0.052017
17.39	1.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	-0.573730	0.389160	1.626953	-73.989998	-218.540009	-25.480000	20.00	0.000000	0.000000	1.50	1.50	0.25	0.25	0.00	0.00	0.00	2.25	6.75	31.00	8.00	0.75	5.00	29.50	10.25	3.50	-0.230957	0.090332	0.812988	113.610001	-535.359985	-24.290001	1084.00	0.270549	0.028510
17.40	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	-0.934570	0.520996	1.090820	-32.410000	-206.570007	-43.540001	17.00	0.000000	0.000000	2.00	1.50	0.50	0.75	0.00	0.25	0.00	3.00	6.50	30.75	8.75	1.00	5.50	26.00	11.75	4.50	-0.243164	-0.126953	1.462402	118.440002	-518.559998	-33.389999	1114.00	0.255984	0.009422
17.41	0.75	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	-1.048340	0.506836	0.957031	1.820000	-170.449997	-45.849998	14.00	0.000000	0.000000	2.25	1.75	0.75	1.25	0.00	0.50	0.00	3.50	6.75	31.25	10.25	1.25	6.50	22.00	13.00	4.75	-0.329590	-0.052734	1.822266	161.630005	-490.559998	-31.290001	1157.00	0.241371	-0.007648
17.42	1.25	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	-0.947754	0.417480	1.222656	39.900002	-117.040001	-25.410000	20.00	0.000000	0.000000	4.25	2.50	1.25	2.75	3.75	3.00	0.00	4.50	7.50	30.25	9.75	0.75	5.75	17.50	11.75	3.50	-0.557129	-0.293945	1.573242	182.210007	-394.799988	-19.320000	1220.00	0.180679	-0.015655
17.43	1.75	0.50	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	-1.788086	1.376465	0.725586	117.669998	-91.840004	6.300000	34.00	0.000000	0.000000	15.75	9.75	7.75	6.00	17.25	4.50	1.50	4.75	8.25	28.25	7.75	0.25	5.00	14.25	9.50	2.25	-0.463379	-0.245605	1.856934	37.590000	-137.619995	56.910000	1639.00	0.029467	-0.000694
17.44	2.00	1.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	-2.413574	1.237793	0.402832	241.009995	-38.779999	67.340004	39.00	0.000000	0.000000	27.25	16.00	15.75	6.50	27.50	4.50	2.25	4.50	8.00	26.50	7.00	0.00	4.00	14.00	8.50	1.50	0.538574	0.875488	1.513184	16.870001	-39.549999	44.099998	2004.00	-0.044639	0.013955
17.45	4.00	1.25	0.50	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.411133	0.594727	1.364258	226.800003	11.620000	92.610001	67.00	-0.388178	0.040436	28.00	16.00	16.00	6.00	26.25	2.75	2.00	3.50	8.25	26.50	6.75	0.00	2.75	15.75	9.00	2.25	-0.056152	0.352539	1.227539	-17.150000	-0.910000	0.770000	1969.00	-0.039693	0.024672
17.46	4.50	2.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.398926	-1.026855	1.511719	191.660004	19.320000	78.400002	74.00	-0.401378	0.033316	21.75	13.50	11.75	4.50	18.75	1.75	1.00	2.75	8.25	27.00	6.25	0.00	2.50	17.00	10.00	2.25	-0.336914	0.014160	1.021973	-42.279999	24.360001	-32.130001	1693.00	0.000506	0.027367
17.47	3.75	1.25	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	-1.054199	-1.341797	1.320801	154.210007	17.430000	57.400002	61.00	-0.370916	0.025015	18.25	11.25	9.00	4.00	13.25	1.25	0.50	2.75	8.25	26.25	6.25	0.00	2.50	16.75	10.50	2.75	-0.317383	-0.189941	0.859375	-49.070000	19.740000	-31.219999	1509.00	0.030362	0.024759
17.48	3.75	1.25	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.638184	-1.632324	1.175781	87.570000	19.530001	-35.279999	58.00	-0.399079	0.048236	18.00	11.50	8.75	3.75	12.50	1.25	0.50	2.75	8.00	25.75	6.25	0.00	1.25	15.75	10.00	2.25	-0.283203	-0.134766	0.956543	-30.170000	1.470000	-13.510000	1454.00	0.025564	0.027721
17.49	2.50	1.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	-0.577148	-1.249023	1.083984	51.939999	12.390000	-99.959999	44.00	0.000000	0.000000	19.00	11.50	9.75	3.75	12.75	1.25	0.75	2.50	8.00	25.00	5.75	0.00	0.75	15.50	9.25	1.25	-0.237305	-0.125000	0.964844	-16.730000	-5.180000	-0.210000	1445.00	0.012903	0.034529
17.50	2.00	1.00	0.25	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.383789	-1.117676	0.806641	45.150002	2.590000	-159.180008	39.00	0.000000	0.000000	19.75	11.50	10.00	4.00	12.50	0.75	1.00	2.00	8.00	24.00	5.25	0.00	0.75	15.50	8.25	1.25	-0.267578	-0.043945	1.023438	-12.670000	-3.920000	6.300000	1418.00	0.004630	0.040198
17.51	2.50	1.00	0.25	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.697754	-0.042969	0.547363	85.400002	-7.000000	-220.639999	44.00	0.000000	0.000000	20.25	11.00	9.75	4.25	11.00	0.50	0.75	1.50	7.50	22.75	4.50	0.00	0.75	15.25	7.50	1.00	-0.261719	-0.041504	1.045898	-23.240000	1.610000	-0.000000	1343.00	-0.002516	0.043462
17.52	4.00	1.75	0.50	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.741211	0.693359	0.022949	110.809998	-11.550000	-255.500000	72.00	-0.390176	0.025970	20.25	11.00	8.75	3.00	9.50	0.50	0.50	0.75	7.50	22.00	3.75	0.00	0.50	14.50	7.00	0.50	-0.251953	-0.087402	1.034668	-31.500000	7.490000	-4.480000	1246.00	-0.003547	0.052276
17.53	6.75	3.25	0.75	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.398926	0.823242	-0.106934	187.529999	10.500000	-236.040009	124.00	-0.391190	0.018867	19.00	9.75	7.75	2.75	7.50	0.25	0.25	0.50	7.00	20.25	3.00	0.00	0.25	14.00	5.50	0.50	-0.261230	-0.097656	1.006348	-32.410000	10.080000	-3.850000	1109.00	-0.003674	0.058323
17.54	11.75	5.00	1.25	0.75	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.415039	1.648438	0.738770	233.729996	66.989998	-129.990005	212.00	-0.382326	0.030452	17.75	9.25	6.75	2.75	5.75	0.25	0.25	0.50	6.75	19.25	2.00	0.00	0.25	13.50	4.25	0.50	-0.266113	-0.091797	1.009277	-33.110001	12.600000	-3.010000	1011.00	-0.004350	0.060882
17.55	20.50	7.00	3.00	2.25	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.353516	1.634277	0.619141	275.100006	90.300003	-45.990002	373.00	-0.372626	0.028977	15.50	7.75	5.00	2.50	4.25	0.25	0.25	0.25	6.75	18.00	1.75	0.00	0.25	13.25	2.75	0.50	-0.268066	-0.089355	1.039062	-39.759998	19.389999	-6.020000	888.00	0.010103	0.068753
17.56	29.00	11.75	5.00	2.75	0.00	0.00	0.25	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.75	0.136230	1.070801	0.882324	268.239990	141.470001	-3.150000	552.00	-0.371084	0.024218	12.25	6.50	4.00	1.50	2.25	0.25	0.00	0.25	6.75	16.50	1.50	0.00	0.00	12.25	2.25	0.25	-0.276367	-0.084961	1.055176	-43.750000	22.889999	-8.120000	747.00	0.035542	0.077440
17.57	31.50	15.75	6.75	3.50	0.25	0.00	0.25	0.00	0.00	0.25	0.25	0.00	0.00	0.00	0.00	1.25	-0.498535	0.556152	1.563477	268.869995	213.570007	8.820000	660.00	-0.363660	0.013744	7.75	5.25	1.75	1.25	1.75	0.00	0.00	0.25	6.00	15.50	1.50	0.00	0.00	11.50	1.75	0.25	-0.287598	-0.088379	1.036133	-57.470001	36.049999	-15.190001	609.00	0.083673	0.079807
17.58	30.00	15.75	8.00	4.75	0.50	0.00	0.25	0.00	0.00	1.25	0.00	0.00	0.00	0.00	0.25	1.75	-0.584473	0.864258	2.026367	258.440002	217.210007	11.410000	690.00	-0.344002	0.007655	4.50	3.00	1.25	0.75	1.50	0.00	0.00	0.25	5.75	14.50	1.50	0.00	0.00	12.25	1.00	0.00	-0.325684	-0.071777	1.143066	-70.840004	51.380001	-21.070000	517.00	0.143510	0.096200
17.59	26.75	16.25	9.00	6.25	1.00	0.00	0.25	0.50	0.00	5.00	0.00	0.00	0.25	0.00	0.50	2.25	-0.582520	0.305176	1.979980	193.899994	103.389999	8.890000	754.00	-0.293280	-0.006550	4.00	1.50	1.25	0.50	1.50	0.00	0.00	0.25	5.25	13.25	1.50	0.00	0.00	11.00	1.25	0.00	-0.367676	-0.042480	1.228027	-105.279999	79.870003	-32.340000	463.00	0.161433	0.101778
17.60	24.25	15.25	10.25	6.75	1.75	0.00	0.25	0.75	0.00	6.75	0.00	0.00	1.25	0.00	1.25	4.25	-0.394043	0.246582	0.989258	120.820000	7.210000	5.110000	800.00	-0.247944	-0.018645	3.75	2.25	1.00	0.25	1.00	0.00	0.00	0.25	5.50	12.00	1.50	0.00	0.00	11.00	1.00	0.00	-0.464844	-0.042480	1.405273	-189.139999	118.300003	-60.900002	442.00	0.161666	0.103804
17.61	21.75	14.00	11.00	7.00	2.25	0.00	0.00	3.25	0.00	8.75	0.00	0.00	4.50	1.00	3.25	5.75	-0.281738	0.156250	1.040527	75.669998	-10.780000	2.940000	909.00	-0.175442	-0.053249	1.50	1.25	0.75	0.25	0.50	0.00	0.00	0.00	5.00	10.25	1.00	0.00	0.00	11.00	0.75	0.00	-0.525879	-0.028809	1.538086	-227.779999	131.880005	-71.540001	358.00	0.219333	0.121449
17.62	20.00	13.25	12.00	7.00	3.00	0.50	0.00	4.00	0.00	10.75	0.25	0.00	5.75	7.00	6.00	8.00	-0.324219	0.137207	1.074219	48.020000	-14.770000	-2.240000	1059.00	-0.099122	-0.052268	1.50	0.75	0.50	0.25	0.25	0.00	0.00	0.00	4.50	8.00	0.50	0.00	0.00	10.50	0.75	0.00	-0.774414	0.105957	1.674316	-299.880005	169.119995	-98.279999	304.00	0.232414	0.131990
17.63	17.50	8.75	12.00	7.00	3.75	0.75	0.00	4.75	0.75	13.00	1.25	0.00	7.00	9.75	8.25	9.75	-0.357910	0.120117	1.038086	28.070000	-13.860000	-5.740000	1131.00	-0.033705	-0.052222	1.00	0.50	0.50	0.00	0.00	0.00	0.00	0.00	4.00	5.75	0.50	0.00	0.00	9.25	0.75	0.00	-1.505371	0.343262	1.792480	-311.500000	206.289993	-176.119995	245.00	0.254381	0.141588
17.64	14.25	7.25	11.00	6.25	4.50	1.00	0.00	5.25	1.25	15.00	2.50	0.00	8.00	14.00	10.00	11.50	-0.318848	0.061035	0.991211	17.500000	-6.720000	-5.600000	1202.00	0.022872	-0.052941	1.25	0.75	0.25	0.25	0.00	0.00	0.75	0.00	2.25	2.75	0.50	0.00	0.00	4.25	1.00	0.00	-1.759277	0.674316	2.301758	-265.929993	239.889999	-223.300003	160.00	0.177949	0.119373
17.65	10.75	6.00	8.75	4.75	5.75	1.50	0.00	6.00	2.25	17.50	4.25	0.50	8.00	17.75	12.25	13.75	-0.295898	0.042969	1.022461	18.480000	1.470000	-3.150000	1280.00	0.081364	-0.053311	0.75	0.25	0.25	0.25	0.25	0.00	0.75	0.00	1.00	2.75	0.25	0.00	0.00	4.25	0.50	0.00	-2.276855	-0.017090	2.347656	-251.509995	261.029999	-248.149994	126.00	0.197938	0.122398
17.66	6.50	3.75	6.25	3.00	5.00	0.75	0.00	6.00	4.25	19.25	5.25	1.25	8.50	20.75	14.75	16.50	-0.294434	0.057617	0.992676	21.910000	10.360000	-1.330000	1286.00	0.152378	-0.050762	0.50	0.25	0.25	0.00	0.00	0.00	0.25	0.00	1.50	3.00	0.00	0.00	0.00	3.50	0.25	0.00	-3.278320	0.964355	3.906250	-309.820007	307.440002	-236.250000	106.00	0.230422	0.141914
17.67	5.75	2.50	3.00	1.75	2.75	0.25	0.00	5.75	5.25	21.50	6.50	2.50	8.75	23.25	16.50	18.00	-0.342773	-0.017090	1.092285	27.930000	32.759998	3.990000	1296.00	0.201507	-0.049709	0.50	0.25	0.25	0.00	0.00	0.00	0.25	0.00	1.00	2.00	0.25	0.00	0.00	1.50	0.75	0.00	-2.326660	4.620605	4.787109	-341.880005	278.040009	-160.020004	78.00	0.195866	0.106550
17.68																										0.25	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.25	0.75	0.00	0.00	0.00	0.50	0.25	0.00	-1.095703	7.211914	4.003418	-257.880005	216.089996	37.170002	25.00	0.000000	0.000000
17.69	3.75	2.00	2.50	1.50	2.00	0.00	0.00	4.50	5.50	23.50	7.00	3.00	8.50	24.75	18.00	19.75	-0.331055	-0.250000	1.223633	4.060000	55.510002	19.040001	1304.00	0.231435	-0.044915	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	0.00	0.25	0.25	0.00	-0.633789	4.526367	3.768555	-104.860001	156.309998	167.860001	17.00	0.000000	0.000000
17.70	2.75	1.00	1.50	0.50	1.00	0.00	0.00	2.25	5.50	23.75	7.50	2.75	7.50	25.00	18.75	20.50	-0.404785	-0.070801	1.505371	-30.240000	123.550003	34.090000	1220.00	0.266312	-0.032395	0.25	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.50	0.00	0.00	0.00	0.25	0.00	0.00	0.340332	3.872559	2.569824	-32.619999	161.839996	220.710007	17.00	0.000000	0.000000
