# Start timestamp: 1764596763263
# Start time: 01.12.2025 14:46:03.263
# Duration: 01:53.465
# Sensor insoles: Left SN12868, Right SN12869
# Size: 6
# Recording type: normal
# Name: jsing112-03
# Notes: 
# Tag: 
# time	left pressure 1[N/cm²]	left pressure 2[N/cm²]	left pressure 3[N/cm²]	left pressure 4[N/cm²]	left pressure 5[N/cm²]	left pressure 6[N/cm²]	left pressure 7[N/cm²]	left pressure 8[N/cm²]	left pressure 9[N/cm²]	left pressure 10[N/cm²]	left pressure 11[N/cm²]	left pressure 12[N/cm²]	left pressure 13[N/cm²]	left pressure 14[N/cm²]	left pressure 15[N/cm²]	left pressure 16[N/cm²]	left acceleration X[g]	left acceleration Y[g]	left acceleration Z[g]	left angular X[dps]	left angular Y[dps]	left angular Z[dps]	left total force[N]	left center of pressure X[-0.5...+0.5]	left center of pressure Y[-0.5...+0.5]	right pressure 1[N/cm²]	right pressure 2[N/cm²]	right pressure 3[N/cm²]	right pressure 4[N/cm²]	right pressure 5[N/cm²]	right pressure 6[N/cm²]	right pressure 7[N/cm²]	right pressure 8[N/cm²]	right pressure 9[N/cm²]	right pressure 10[N/cm²]	right pressure 11[N/cm²]	right pressure 12[N/cm²]	right pressure 13[N/cm²]	right pressure 14[N/cm²]	right pressure 15[N/cm²]	right pressure 16[N/cm²]	right acceleration X[g]	right acceleration Y[g]	right acceleration Z[g]	right angular X[dps]	right angular Y[dps]	right angular Z[dps]	right total force[N]	right center of pressure X[-0.5...+0.5]	right center of pressure Y[-0.5...+0.5]
23.45	0.00	0.00	0.00	0.00	0.00	0.25	0.00	6.25	5.25	10.75	10.50	16.00	24.25	17.50	6.75	13.75	-0.439941	0.207031	2.014160	-187.110001	-466.480011	-47.110001	1159.00	0.240770	-0.164008	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.632812	4.073242	1.029785	136.430008	-74.550003	-147.490005	0.00	0.000000	0.000000
23.46	0.00	0.25	0.00	0.50	0.00	0.75	0.00	8.25	5.75	10.25	9.25	12.75	22.50	18.75	6.50	13.00	-0.520020	-0.070801	1.412109	-85.400002	-254.589996	-29.889999	1144.00	0.230430	-0.158100	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.707031	4.041504	0.612305	212.660004	-84.559998	-158.059998	0.00	0.000000	0.000000
23.47	0.50	0.50	0.25	0.50	0.00	1.50	0.00	10.00	6.00	9.75	8.50	11.50	21.00	19.50	6.25	12.50	-0.366699	0.002441	1.280273	-51.170002	-153.509995	-5.110000	1155.00	0.216959	-0.155352	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	-0.735352	4.016602	0.499512	313.459991	-63.700001	-170.169998	2.00	0.000000	0.000000
23.48	1.00	0.75	0.50	0.75	0.25	2.75	0.00	11.50	5.75	9.50	7.50	10.75	20.25	19.00	6.00	12.25	-0.331543	0.105469	1.163574	-35.840000	-82.879997	3.220000	1170.00	0.198248	-0.160274	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	-0.659668	4.039062	0.563477	346.779999	-52.709999	-169.889999	2.00	0.000000	0.000000
23.49	0.75	0.75	0.75	1.00	0.50	3.00	0.00	11.50	5.50	9.25	6.75	10.00	19.00	18.00	5.75	12.25	-0.301270	0.143066	1.079102	-17.500000	-34.369999	2.660000	1132.00	0.192870	-0.161230	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	-0.333984	3.787598	1.009766	429.730011	-22.400000	-156.380005	2.00	0.000000	0.000000
23.50	0.75	1.00	0.50	1.50	0.50	3.25	0.00	10.50	5.50	8.50	6.75	9.00	17.25	16.50	5.75	11.75	-0.319336	0.132324	1.028320	1.120000	-3.710000	0.630000	1070.00	0.188778	-0.158745	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	-0.117676	3.472656	1.313965	459.760010	-6.090000	-141.399994	5.00	0.000000	0.000000
23.51	0.25	0.50	0.50	1.50	0.00	2.75	0.00	9.25	5.00	8.25	6.00	8.25	15.25	14.75	5.50	10.75	-0.303711	0.123047	0.979492	13.650000	14.770000	-2.030000	955.00	0.197637	-0.157956	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	0.080078	3.109375	1.690430	468.510010	6.580000	-124.949997	7.00	0.000000	0.000000
23.52	0.25	0.25	0.25	0.50	0.00	1.50	0.00	8.25	5.00	7.50	5.75	7.75	13.00	12.25	5.25	9.75	-0.322266	0.131836	0.900879	16.450001	20.580000	-6.300000	836.00	0.210802	-0.153404	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.25	0.00	0.332520	2.796875	1.952637	452.690002	13.160000	-105.489998	12.00	0.000000	0.000000
23.53	0.75	0.00	0.25	0.50	0.00	1.50	0.00	7.50	4.25	7.00	5.00	6.75	11.00	10.25	5.25	8.75	-0.314453	0.139648	0.823730	6.650000	4.480000	-9.870000	747.00	0.205830	-0.152614	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.75	0.75	0.00	0.852051	-0.633301	3.588379	453.950012	-13.230000	-129.149994	62.00	0.412468	0.141810
23.54	1.25	0.25	0.75	1.00	0.00	2.75	0.00	7.75	3.00	6.00	3.25	6.25	9.75	9.75	4.50	7.00	-0.322754	0.149902	0.821777	-6.090000	-19.950001	-15.750000	696.00	0.173257	-0.162880	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.25	1.25	0.25	0.137207	-1.287598	4.970215	534.520020	-112.559998	-279.510010	83.00	0.411323	0.124276
23.55	1.25	0.75	1.00	1.00	0.25	4.50	0.00	8.75	2.25	5.00	2.00	5.00	9.00	8.75	3.50	5.50	-0.341797	0.128418	0.810059	-22.469999	-44.170002	-22.820000	657.00	0.135912	-0.180169	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.50	1.50	0.50	-0.679688	-1.517578	1.597656	335.019989	-207.130005	-354.269989	108.00	0.410875	0.123155
23.56	4.00	1.00	1.50	2.25	0.50	6.25	0.00	10.25	1.00	2.50	1.75	3.75	8.00	6.50	2.25	3.75	-0.442871	-0.068848	1.074707	-51.170002	-66.150002	-25.059999	641.00	0.048322	-0.203447	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.00	2.00	0.50	-0.939941	-0.629395	1.760742	157.009995	-187.460007	-360.360016	128.00	0.410998	0.119913
23.57	7.75	4.50	4.50	3.75	2.50	7.75	0.00	10.50	1.00	1.50	1.50	2.00	7.25	5.50	1.50	2.75	-0.364746	-0.024902	1.155273	-59.360001	-58.240002	-6.440000	754.00	-0.052660	-0.169409	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.00	1.25	0.50	-0.451172	0.097168	1.107910	142.029999	-187.809998	-372.890015	138.00	0.411478	0.140311
23.58	12.00	7.00	6.00	6.25	2.75	8.00	0.00	9.75	1.00	1.50	1.00	2.00	5.75	4.75	1.50	2.50	-0.288574	0.020996	1.081543	-18.620001	-31.990000	2.030000	841.00	-0.108032	-0.144068	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.25	0.00	0.00	0.25	0.00	13.50	0.25	0.50	-0.246094	-0.284668	1.312012	209.160004	-169.259995	-373.450012	152.00	0.389610	0.165735
23.59	16.50	8.75	6.75	6.75	2.75	7.00	0.00	8.25	0.50	0.75	0.50	1.25	3.50	4.00	1.00	1.50	-0.216309	0.110840	1.005859	17.920000	-9.170000	-3.290000	818.00	-0.169551	-0.115488	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.25	0.50	0.00	14.00	0.50	0.75	-0.415039	-0.667969	2.539062	209.300003	-158.759995	-362.459991	192.00	0.367592	0.161638
23.60	17.75	8.75	6.25	6.25	2.00	6.00	0.00	6.75	0.00	1.00	0.00	1.25	2.50	2.50	0.75	1.25	-0.279785	0.035645	1.023926	22.330000	-8.470000	-8.260000	736.00	-0.202724	-0.106168	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.75	0.00	0.50	0.50	0.00	13.75	1.00	0.75	-0.219238	-1.365723	1.618164	163.800003	-174.300003	-328.929993	223.00	0.353835	0.164292
23.61	16.75	8.75	5.75	6.00	1.75	4.25	0.00	6.00	0.00	0.50	0.00	0.75	2.25	2.25	0.75	0.75	-0.265137	0.014160	1.089355	24.990000	-19.879999	-10.640000	661.00	-0.217285	-0.099835	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.25	6.00	0.25	0.50	1.00	0.00	14.75	0.25	0.75	0.022949	-0.302734	1.388184	145.250000	-173.529999	-279.019989	258.00	0.332624	0.161495
23.62	15.75	8.25	5.25	5.25	1.25	2.25	0.00	5.00	0.00	0.50	0.00	0.75	1.25	2.25	0.75	0.75	-0.294434	0.043945	0.959473	26.670000	-28.210001	-12.320000	573.00	-0.226215	-0.083499	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.50	7.00	0.50	0.50	1.25	0.00	15.50	0.25	1.00	0.057617	-1.477539	1.585449	180.039993	-151.830002	-189.000000	291.00	0.323850	0.151608
23.63	15.50	8.50	5.00	4.75	0.50	1.75	0.00	3.75	0.00	0.25	0.00	0.50	1.00	1.00	0.25	0.50	-0.258789	0.090332	0.892090	20.510000	-27.020000	-14.070000	501.00	-0.267549	-0.075134	0.00	0.00	0.00	0.25	0.00	0.25	0.00	0.50	8.00	0.75	0.50	1.75	0.25	16.50	0.25	1.00	0.016113	-1.000977	1.059570	159.740005	-137.410004	-109.970001	328.00	0.312672	0.136209
23.64	15.50	8.75	5.00	4.75	0.50	1.50	0.00	3.25	0.00	0.50	0.00	0.25	1.25	1.00	0.25	1.00	-0.208008	0.121582	0.828125	0.280000	-7.770000	-15.330000	498.00	-0.267317	-0.070293	0.00	0.00	0.00	0.25	0.00	0.25	0.00	0.50	8.25	1.00	0.50	2.00	0.25	18.25	0.25	1.00	-0.052246	-1.181641	1.205078	181.789993	-117.320000	-38.150002	353.00	0.315276	0.135411
23.65	17.00	11.00	5.25	5.25	0.75	1.50	0.00	3.25	0.00	0.50	0.00	0.25	2.25	1.00	0.50	1.00	-0.217285	0.171875	0.885254	-8.820000	2.730000	-13.300000	562.00	-0.266140	-0.075453	0.25	0.00	0.00	0.25	0.00	0.25	0.00	0.50	8.00	1.00	0.25	2.25	0.50	20.00	1.00	1.00	-0.245117	-0.681152	1.056152	168.770004	-106.610001	27.230000	380.00	0.315712	0.125706
23.66	18.75	13.00	5.50	6.25	1.00	1.50	0.00	3.25	0.00	1.00	0.00	0.25	3.25	1.25	0.75	1.00	-0.234375	0.122070	0.923340	-13.860000	8.540000	-10.500000	640.00	-0.258479	-0.077539	0.25	0.00	0.00	0.25	0.00	0.50	0.00	0.75	6.75	1.50	0.25	2.50	1.00	22.00	1.00	1.50	-0.383789	-0.316406	1.197266	187.110001	-104.090004	64.610001	404.00	0.312776	0.099282
23.67	18.75	13.75	5.50	6.25	1.00	1.75	0.00	3.75	0.00	1.25	0.00	0.25	4.75	0.75	0.75	1.00	-0.218262	0.117676	1.006348	-15.960000	11.340000	-10.010000	671.00	-0.250260	-0.092553	0.00	0.00	0.00	0.50	0.00	0.25	0.25	1.75	6.50	2.00	0.75	2.50	2.25	23.50	1.25	2.00	-0.425781	-0.069824	1.365723	162.610001	-98.209999	75.529999	461.00	0.301193	0.062854
23.68	19.75	14.00	5.75	6.25	1.00	1.50	0.00	4.50	0.00	1.75	0.00	0.00	5.00	0.50	0.75	1.00	-0.243164	0.145508	0.975586	-17.500000	11.340000	-9.380000	700.00	-0.248265	-0.093375	0.50	0.00	0.25	0.50	0.25	0.25	0.75	2.00	5.50	3.00	1.00	2.50	3.75	24.50	1.75	3.75	-0.366211	0.037598	1.099121	98.349998	-66.709999	61.320000	524.00	0.282165	0.034866
23.69	19.50	13.75	5.75	6.25	1.25	1.50	0.00	4.50	0.00	2.25	0.00	0.50	5.75	0.75	1.00	1.00	-0.272461	0.106934	0.976562	-17.010000	10.990000	-8.470000	722.00	-0.230240	-0.096334	0.25	0.25	0.25	0.75	0.50	0.50	0.75	3.00	5.00	3.75	1.25	2.75	5.25	23.75	1.75	4.50	-0.345703	0.086914	1.106445	78.610001	-50.820000	54.389999	568.00	0.261672	-0.003559
23.70	18.50	13.00	5.75	5.75	1.25	1.50	0.25	5.00	0.00	3.00	0.00	0.75	6.00	1.00	1.00	1.00	-0.280273	0.116211	0.990723	-15.260000	10.010000	-7.840000	725.00	-0.210228	-0.098428	0.25	0.25	0.25	0.75	1.00	1.00	0.75	3.50	3.75	3.75	2.25	3.00	6.50	22.25	1.75	5.00	-0.330566	0.107422	1.119629	61.529999	-32.689999	45.360001	586.00	0.243868	-0.038335
23.71	17.75	10.25	5.75	5.25	1.25	1.00	0.25	5.00	0.00	3.25	0.00	1.00	6.00	0.50	1.00	1.00	-0.273438	0.100586	0.958008	-14.210000	8.610000	-6.090000	678.00	-0.199796	-0.097652	1.00	0.75	0.50	1.00	1.25	1.75	0.75	4.75	2.50	3.25	2.00	3.50	7.00	20.50	1.75	5.00	-0.331055	0.183105	1.014648	48.020000	-17.780001	33.320000	606.00	0.201961	-0.074062
23.72	17.50	8.25	6.00	5.25	1.00	0.75	0.00	4.75	0.00	4.25	0.00	0.75	6.50	1.00	1.25	1.00	-0.271973	0.084473	0.945312	-17.710001	9.100000	-6.440000	665.00	-0.180847	-0.092765	1.50	1.00	0.75	1.25	1.00	2.00	0.75	5.50	1.75	2.75	1.50	3.50	8.25	18.25	2.00	5.00	-0.292480	0.159668	1.010254	34.860001	-6.090000	20.650000	604.00	0.175887	-0.104249
23.73	16.75	8.75	5.50	4.00	2.00	0.75	0.00	3.75	0.00	5.00	0.00	0.50	5.75	0.75	1.50	1.00	-0.273438	0.083984	0.963379	-21.210001	8.890000	-7.420000	635.00	-0.179304	-0.077726	1.25	1.25	1.00	1.25	1.00	2.50	0.50	6.00	1.50	2.50	1.50	3.75	8.25	17.00	1.75	5.00	-0.293945	0.099121	0.981445	27.090000	1.260000	11.900000	599.00	0.162329	-0.122122
23.74	15.25	7.50	5.25	3.25	1.75	0.25	0.00	3.25	0.00	5.25	0.00	0.25	5.25	1.00	1.25	1.00	-0.279297	0.073242	0.949219	-23.170000	7.980000	-8.190000	571.00	-0.171524	-0.067975	1.25	1.50	0.75	1.00	0.75	2.75	0.50	6.00	1.25	2.00	1.50	3.75	8.50	15.50	1.75	5.00	-0.295410	0.063477	0.984863	23.660000	4.060000	8.050000	575.00	0.156882	-0.137595
23.75	13.00	6.50	5.00	2.50	1.75	0.00	0.00	2.50	0.00	6.25	0.25	0.50	5.25	2.25	1.25	0.75	-0.264648	0.075684	0.957031	-24.080000	4.690000	-9.730000	535.00	-0.133075	-0.056767	1.75	1.75	0.50	1.25	0.75	2.75	0.50	6.00	1.00	1.75	1.50	3.50	8.50	14.50	2.00	5.00	-0.299805	0.070312	0.951172	16.590000	4.830000	5.740000	567.00	0.144450	-0.144630
23.76	12.00	5.25	4.75	2.00	1.50	0.25	0.00	2.00	0.25	7.00	0.00	0.75	5.00	2.75	1.50	0.75	-0.269531	0.097656	0.892090	-22.610001	1.400000	-12.460000	511.00	-0.104139	-0.045958	2.00	1.50	0.25	1.50	0.50	3.50	0.25	6.00	0.75	1.75	1.50	3.50	9.50	13.75	1.50	5.00	-0.301758	0.060059	0.962891	11.900000	1.260000	4.900000	563.00	0.135036	-0.163519
23.77	8.25	4.25	4.25	1.75	2.00	0.25	0.00	2.25	1.00	8.25	0.25	0.75	4.75	5.50	1.75	1.00	-0.291016	0.085938	0.960938	-24.080000	2.030000	-14.070000	515.00	-0.022446	-0.037130	2.00	1.50	0.50	1.75	0.50	3.50	0.25	6.00	0.50	1.25	1.25	3.50	9.25	13.50	1.50	5.00	-0.291016	0.075684	0.947754	8.330000	-1.470000	4.130000	552.00	0.126864	-0.168044
23.78	5.25	2.00	3.25	0.50	2.00	0.00	0.00	1.50	1.50	9.75	0.75	1.25	4.50	7.50	1.75	1.25	-0.269043	0.110352	0.999512	-28.980000	5.600000	-21.559999	469.00	0.076705	-0.013750	3.25	2.50	0.75	1.75	0.50	3.50	0.25	6.50	0.75	1.50	1.50	3.50	9.50	13.50	1.50	4.75	-0.300293	0.067871	0.967285	5.320000	-3.500000	3.570000	598.00	0.102593	-0.160062
23.79	1.75	1.00	1.25	0.25	1.50	0.00	0.00	0.50	5.00	10.75	1.00	0.75	3.50	9.75	2.00	0.75	-0.337891	0.147949	1.076172	-36.470001	17.430000	-30.520000	439.00	0.197195	0.045914	4.50	3.00	1.00	2.50	0.75	3.75	0.25	6.75	1.00	1.75	1.25	3.50	9.50	14.25	1.50	5.00	-0.281250	0.065430	0.970215	3.430000	-4.550000	3.220000	651.00	0.082329	-0.148538
23.80	2.00	0.50	0.50	0.25	0.75	0.00	0.00	0.25	6.00	12.75	1.00	0.25	2.25	14.00	3.00	0.75	-0.378906	0.163574	1.159668	-58.380001	39.130001	-42.700001	485.00	0.243459	0.082814	4.75	3.50	1.00	2.75	0.75	4.75	0.25	6.75	1.25	1.25	1.25	4.00	9.50	15.50	2.00	5.25	-0.274902	0.059082	0.973145	2.450000	-5.180000	2.870000	696.00	0.080563	-0.145217
23.81	1.50	0.75	0.50	0.25	0.50	0.00	0.00	0.25	7.50	14.00	0.75	0.25	0.75	19.50	3.25	1.00	-0.439941	-0.055176	1.176758	-110.739998	70.070000	-52.990002	553.00	0.268289	0.110271	5.50	5.00	1.75	2.25	1.00	5.25	0.25	6.75	1.25	2.50	1.50	4.50	9.50	17.00	2.25	5.25	-0.269531	0.048828	0.982910	3.010000	-4.340000	2.660000	772.00	0.073309	-0.130713
23.82	0.75	0.25	0.25	0.00	0.25	0.00	0.00	0.50	8.25	14.25	0.00	0.25	1.00	23.25	3.25	0.50	-0.352051	-0.255371	1.586914	-201.740005	97.230003	-50.400002	574.00	0.298190	0.121361	6.00	4.75	1.50	2.75	0.75	5.50	0.25	7.25	1.50	3.00	2.25	5.00	11.25	19.25	3.00	6.00	-0.241211	0.037109	0.995605	4.830000	-3.010000	3.780000	860.00	0.088592	-0.131457
23.83	1.25	0.50	0.25	0.00	0.25	0.00	0.00	0.00	8.75	12.75	0.00	0.25	0.50	25.50	2.75	0.50	-0.363770	-0.388184	1.841797	-286.369995	149.589996	-37.380001	574.00	0.297969	0.139902	7.00	5.00	2.00	3.50	0.50	6.00	0.25	8.00	1.50	3.00	2.75	5.25	12.00	21.25	3.50	6.50	-0.249023	0.049805	1.057617	11.340000	-1.750000	5.670000	947.00	0.084291	-0.130156
23.84	0.75	0.25	0.50	0.25	0.25	0.00	0.00	0.00	8.75	11.25	0.00	0.00	0.25	25.75	2.50	0.00	-0.322754	-1.011719	2.288574	-332.360016	259.700012	9.590000	546.00	0.304571	0.150406	7.75	5.25	2.25	4.50	0.75	6.75	0.25	8.75	1.50	3.50	3.25	5.50	13.25	22.25	4.00	7.75	-0.297363	0.046387	0.979980	18.410000	2.450000	8.260000	1046.00	0.079641	-0.133899
23.85	0.50	0.25	0.25	0.00	0.00	0.00	0.25	0.00	8.50	8.75	0.00	0.00	0.25	23.00	1.75	0.00	-0.204102	-1.105957	2.310059	-373.660004	325.640015	53.480000	472.00	0.313493	0.161815	7.00	5.75	2.00	4.50	0.75	6.75	0.00	9.00	1.25	3.50	3.00	5.75	14.75	21.25	4.00	8.25	-0.286621	0.034180	1.041992	26.600000	7.420000	10.640000	1044.00	0.080205	-0.148803
23.86	0.75	0.25	0.25	0.00	0.00	0.00	0.50	0.00	6.75	6.00	0.00	0.00	0.00	17.75	0.75	0.25	-0.247070	-2.239746	2.564941	-465.709991	358.679993	93.449997	362.00	0.300203	0.170666	6.50	5.25	2.00	4.50	0.50	6.50	0.00	9.00	1.25	3.00	2.50	5.75	14.75	19.50	4.25	8.50	-0.318359	0.053223	1.026855	35.139999	15.260000	13.720000	1004.00	0.080950	-0.157154
23.87	0.25	0.25	0.00	0.00	0.25	0.00	0.50	0.00	5.00	5.00	0.25	0.00	0.00	10.00	0.50	0.25	-0.895020	-2.507812	3.250488	-560.700012	324.309998	136.850006	248.00	0.290366	0.163698	6.00	5.00	2.00	4.00	0.00	5.50	0.00	8.75	0.50	2.00	1.50	5.50	15.00	16.25	4.25	8.25	-0.310059	0.065918	1.090332	43.470001	20.719999	16.170000	902.00	0.075031	-0.176928
23.88	0.25	0.25	0.00	0.00	0.00	0.00	0.25	0.00	4.75	3.75	0.00	0.00	0.00	9.00	0.25	0.00	-0.631836	-0.594238	4.090332	-570.989990	221.830002	192.990005	206.00	0.297853	0.178636	3.25	3.25	0.75	2.75	0.00	3.50	0.00	7.75	0.25	1.00	0.75	4.75	14.00	11.25	3.25	7.25	-0.405273	0.113281	1.083008	66.010002	26.880001	22.120001	677.00	0.095692	-0.213053
23.89	0.75	0.25	0.25	0.25	0.00	0.00	0.00	0.00	3.25	2.75	0.00	0.00	0.00	6.50	0.75	0.00	-0.043457	0.689941	1.880859	-615.650024	101.360001	294.489990	164.00	0.254823	0.151965	2.00	1.75	0.50	1.00	0.25	2.00	0.00	6.00	0.00	0.75	0.75	2.50	11.25	6.75	3.50	5.50	-0.539062	0.147949	1.261230	92.540001	33.250000	28.559999	472.00	0.116766	-0.229365
23.90	0.50	0.25	0.00	0.25	0.25	0.00	0.00	0.00	2.25	1.75	0.00	0.00	0.00	3.75	0.25	0.00	-1.238281	4.638672	-0.140137	-584.919983	19.950001	567.489990	104.00	0.231070	0.151694	1.25	1.00	0.50	0.75	0.00	1.75	0.00	3.00	0.00	0.00	0.00	1.75	8.25	6.50	2.75	3.50	-0.740723	0.161621	1.537598	154.279999	28.210001	39.900002	321.00	0.139495	-0.209222
23.91	0.25	0.50	0.25	0.25	0.00	0.00	0.00	0.00	1.50	1.50	0.00	0.00	0.00	1.50	0.25	0.00	-1.815430	1.387207	-1.446289	-484.750000	29.190001	709.450012	69.00	0.167730	0.119718	0.75	1.00	0.00	0.75	0.00	0.50	0.00	2.50	0.00	0.00	0.00	1.00	5.00	5.50	1.75	3.25	-0.999023	0.041504	2.645508	269.220001	20.440001	61.810001	224.00	0.155953	-0.198397
23.92	0.25	0.50	0.25	0.00	0.00	0.00	0.00	0.00	0.75	1.25	0.00	0.00	0.00	0.50	0.00	0.00	-1.471680	0.515625	-1.171387	-486.360016	75.879997	744.659973	40.00	0.000000	0.000000	0.75	0.25	0.00	0.25	0.00	0.50	0.00	1.50	0.00	0.00	0.00	0.75	5.00	4.25	1.25	2.25	-2.687988	0.983887	3.745605	433.929993	11.550000	88.830002	168.00	0.179843	-0.203965
23.93	0.50	0.50	0.25	0.00	0.00	0.00	0.00	0.00	0.75	1.25	0.00	0.00	0.00	0.25	0.00	0.00	-0.996582	1.094727	-0.972168	-422.100006	84.629997	718.830017	41.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.25	0.00	1.25	0.00	0.00	0.00	0.75	3.25	2.50	0.75	1.25	-9.571289	3.257324	1.541016	668.919983	-74.059998	50.470001	102.00	0.215484	-0.240147
23.94	0.75	0.75	0.00	0.00	0.00	0.00	0.00	0.00	0.50	1.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.680664	0.518555	-1.014648	-341.390015	79.940002	686.979980	35.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	0.00	0.25	1.50	1.50	1.00	1.00	-5.960938	-4.482422	-0.946289	787.500000	-217.630005	-105.840004	61.00	0.253236	-0.207069
23.95	0.50	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.50	1.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.531250	0.329590	-1.193848	-290.920013	79.029999	659.330017	29.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	0.25	1.25	1.75	0.75	0.75	-7.645996	-5.963379	-1.640625	367.010010	-338.869995	-328.089996	52.00	0.273748	-0.167633
23.96	0.50	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.25	1.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.681152	-0.513184	-1.548828	-216.580002	95.900002	605.570007	26.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	0.25	1.25	1.00	0.25	0.50	-7.402832	-2.626465	-0.746582	261.869995	-289.029999	-535.080017	38.00	0.000000	0.000000
23.97	0.75	0.75	0.00	0.00	0.00	0.00	0.00	0.00	0.25	1.25	0.25	0.00	0.00	0.00	0.00	0.00	-0.492188	-1.078613	-1.348145	-179.830002	117.250000	541.799988	37.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.25	1.00	1.00	0.25	0.50	-6.242188	0.559082	-0.348145	219.380005	-271.390015	-685.369995	32.00	0.000000	0.000000
23.98	0.75	0.75	0.00	0.00	0.00	0.00	0.00	0.00	0.50	1.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.060059	-1.523926	-0.883789	-167.580002	129.639999	459.269989	35.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.25	0.50	1.00	0.25	0.50	-6.570801	4.052246	-0.443359	202.930008	-257.600006	-736.190002	27.00	0.000000	0.000000
23.99	1.00	0.75	0.00	0.00	0.00	0.00	0.00	0.00	0.50	1.25	0.00	0.25	0.00	0.00	0.00	0.00	0.482422	-1.424316	-0.251465	-178.289993	122.849998	373.869995	43.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.25	0.50	0.50	0.50	0.25	-6.757324	4.314453	-0.080566	295.750000	-175.979996	-686.419983	24.00	0.000000	0.000000
24.00	1.25	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.75	1.25	0.00	0.00	0.00	0.00	0.00	0.00	1.211426	-1.247559	0.014160	-198.729996	98.279999	298.059998	49.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.25	0.50	0.25	0.00	-6.599121	3.977051	0.655273	324.309998	-129.289993	-661.640015	14.00	0.000000	0.000000
24.01	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.25	0.00	0.00	0.00	0.00	0.00	0.00	1.986816	-0.896484	0.125977	-225.750000	74.550003	238.839996	50.00	0.000000	0.000000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	-5.647461	1.966797	2.727539	295.399994	-66.639999	-606.409973	10.00	0.000000	0.000000
24.02	0.50	0.75	0.00	0.00	0.00	0.00	0.00	0.00	1.25	1.50	0.00	0.25	0.00	0.00	0.00	0.00	3.022461	-0.353027	0.733887	-248.080002	41.299999	207.619995	51.00	0.075504	0.088218	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-5.229004	2.054688	3.736816	206.850006	-65.730003	-595.070007	0.00	0.000000	0.000000
